epoch,acc,loss,val_acc,val_loss
0,0.0028914590101039497,97.322136349525323,0.004999999888241291,45.657314872741701
1,0.012455515788861442,26.831245987440766,0.003999999910593033,42.309428405761722
2,0.013567615419732294,24.265084268359526,0.0059999998658895491,34.943692588806151
3,0.013122775507394848,23.528458133711084,0.0099999997764825821,30.966679954528807
4,0.01290035563656974,23.415497160466966,0.0089999999850988392,30.01789665222168
5,0.015791814593644649,22.828898199088208,0.007999999821186066,25.587323856353759
6,0.011565836040415799,22.684293572164517,0.0099999997764825821,27.061463546752929
7,0.013122775518994951,22.52306660214353,0.01899999976158142,23.508522987365723
8,0.0142348751382657,22.378506158170328,0.0099999997764825821,24.615572547912599
9,0.014902134951257091,22.185636776622079,0.014999999664723873,22.011970138549806
10,0.013122775507394848,22.080079032857224,0.010999999754130841,22.537745094299318
11,0.016014234582127945,22.000907607774295,0.012999999709427357,19.3859694480896
12,0.018016013847100564,21.742085424606486,0.014999999664723873,18.601070499420167
13,0.018238433838898178,21.751967774591414,0.016999999620020391,20.753703880310059
14,0.015124554916540181,21.793450009356189,0.014999999664723873,20.357686901092528
15,0.018460853732923489,21.51705978264588,0.012999999709427357,23.670015621185303
16,0.014012455226011654,21.514011350814982,0.007999999821186066,20.985205078124999
17,0.012677935671286651,21.410341695534377,0.0099999997764825821,20.985007667541502
18,0.016014234623556885,20.993572399709574,0.017999999597668646,20.145333957672118
19,0.016681494289061245,21.120937080994196,0.025999999791383743,19.980073261260987
20,0.018683273603748596,21.020333468277684,0.020999999716877937,22.054558658599852
21,0.015569394669790498,21.049786896892289,0.015999999642372132,19.388595581054688
22,0.017571174082250146,21.170512911263735,0.019999999739229678,20.316283321380617
23,0.016681494300661352,21.017231277723752,0.019999999552965164,19.204200172424315
24,0.01623665453581093,20.701395752591171,0.022999999672174455,20.836699867248534
25,0.01534697475753645,20.885891798976477,0.011999999731779098,19.754966068267823
26,0.017348754199824935,20.490750767582252,0.012999999709427357,19.574944972991943
27,0.017126334159969753,20.53499720868691,0.0089999997988343232,21.633005619049072
28,0.018238433797469238,20.683753059427932,0.018999999575316905,20.193118572235107
29,0.018238433809069341,20.401318349872195,0.016999999620020391,19.994470405578614
30,0.018460853694808866,20.35659141812036,0.01899999976158142,20.271452045440675
31,0.016236654505982093,20.604377962092062,0.015999999642372132,19.110486602783205
32,0.017571174049106995,20.571183335314441,0.01899999976158142,20.716834163665773
33,0.016903914227829817,20.300723695245924,0.014999999664723873,21.72818202972412
34,0.017793593908331996,20.264679900267794,0.013999999687075614,22.935815811157227
35,0.0151245548336823,20.451979048311497,0.015999999642372132,20.902220249176025
36,0.016459074448064978,20.079465754939992,0.016999999620020391,20.997213745117186
37,0.018238433770954715,20.079835892572099,0.018999999575316905,20.726313400268555
38,0.017571174120364769,20.149172711626914,0.012999999709427357,20.188263034820558
39,0.016681494289061245,20.118217697347188,0.019999999739229678,21.465345859527588
