epoch,acc,loss,val_acc,val_loss
0,0.088349654244834097,49.148908185519382,0.13699999861419201,47.742637634277344
1,0.16330645211665432,29.571079698026455,0.1690000008791685,43.541969871520998
2,0.29788306485947375,27.725204774036936,0.36900000274181366,47.124398231506348
3,0.43109158680169124,26.606515256490574,0.39599999189376833,46.169454956054686
4,0.48826324544881344,26.077870551616915,0.40100000202655794,42.669181823730469
5,0.52289746221893119,25.552119720641368,0.42199999690055845,45.97144966125488
6,0.53233006592273435,24.991433056268825,0.42000000178813934,41.566249465942384
7,0.53636232293146546,24.73780926059468,0.41899999976158142,46.999903869628909
8,0.54291474516181626,24.632376075340307,0.42399999797344207,46.747231292724607
9,0.54637096801661122,24.434951107348166,0.41599999666213988,45.300124931335446
10,0.54781105696365306,24.365572344597584,0.41799999475479127,41.381307792663577
11,0.55105126387340952,23.950533355710693,0.42499999701976776,48.011802291870119
12,0.55054723182993548,24.041328600200089,0.4179999977350235,41.987292671203612
13,0.55241935036664458,23.697001637951022,0.41999999880790712,41.340025138854983
14,0.55313940051822896,23.515693962024653,0.42399999797344207,43.398049736022948
15,0.55407545894109711,23.382283355783208,0.42299999892711637,45.086503791809079
16,0.55357142554999494,23.240520741258347,0.42499999999999999,43.88106288909912
17,0.55429147352134023,22.955066083488376,0.42199999690055845,42.34885387420654
18,0.55421946442381298,23.123361151613949,0.41999999880790712,41.710406303405762
19,0.55436347693651233,22.836897555584184,0.42299999594688414,41.081587791442871
20,0.55357142506931234,22.696391089995338,0.42099999487400053,48.248019790649415
21,0.55609158910639278,22.577656267700107,0.4179999977350235,43.893702507019043
22,0.55558755488267964,22.405066687390551,0.42599999606609346,43.172182273864749
23,0.5561635924099777,22.306660713962696,0.42299999594688414,43.611342430114746
24,0.55522753210729714,22.094225013311007,0.42199999392032622,44.72334098815918
25,0.55472349920546127,22.064886047818145,0.42400000095367429,43.255801200866699
26,0.55486750726326273,22.06140265541692,0.42399999797344207,42.360093688964845
27,0.55551555042888989,22.030722414293596,0.42399999499320984,43.52360019683838
28,0.55357142501781065,21.704096596361854,0.42299999594688414,41.330947303771971
29,0.55443548243750351,21.792246684226022,0.42499999701976776,43.855646514892577
30,0.55436347865323587,21.629920002227554,0.42200000286102296,44.74007511138916
31,0.55472349947155342,21.528002557391943,0.42999999523162841,44.312534904479982
32,0.55465149423665439,21.367645112600194,0.42499999701976776,43.59619216918945
33,0.55616359257306647,21.26765055068627,0.42999999523162841,45.963230133056641
34,0.55501151843691754,21.127590335184529,0.42400000095367429,44.154481506347658
35,0.55537154285177104,21.025986572839148,0.42100000083446504,40.744854927062988
36,0.55573156412502034,20.847334923832097,0.42399999797344207,41.501178741455078
37,0.55450748563808505,20.985902053419895,0.42499999701976776,46.389616394042967
38,0.55501151774164448,20.730012998877584,0.42399999499320984,43.993731307983396
39,0.55465149364438471,20.918481017312697,0.41499999165534973,42.530800819396973
40,0.55429147411360991,20.754121009105912,0.42299999594688414,42.42640495300293
41,0.55450748821317053,20.673257955208353,0.42199999690055845,41.420986557006835
42,0.55371543522151656,20.766242111882857,0.42700000107288361,41.882449531555174
43,0.55450748746639578,20.493116011542657,0.42100000083446504,42.072183799743655
44,0.55508352233277214,20.262466817132889,0.42599999904632568,47.103798103332522
45,0.55436347516828688,20.169186133942844,0.42299999892711637,43.90586700439453
46,0.55544354696221621,20.173915799587004,0.42399999797344207,45.433343124389651
47,0.55407545625442456,20.094427269999333,0.41799999475479127,41.669002532958984
48,0.55400345338002055,20.005763224742381,0.42499999999999999,44.07319793701172
49,0.55529953611473881,20.17611000916925,0.42599999904632568,40.829395675659178
50,0.55645160971011987,19.723972941323908,0.42600000202655791,43.932864379882815
51,0.55702764699707652,19.783706465899119,0.42899999320507048,43.101968002319339
52,0.5545794907699807,19.540616092593989,0.42599999606609346,41.059141540527342
53,0.55486751171816051,19.655928167329954,0.41899999678134919,42.042256546020511
54,0.55558755496851586,19.499647465993732,0.42199999988079073,44.562284088134767
55,0.55465149488042575,19.542551585056813,0.43199999928474425,41.70661373138428
56,0.55537154070586647,19.683965545096157,0.42299999892711637,41.747735786437985
57,0.55558755394706527,19.299539298505827,0.42199999392032622,44.46031303405762
58,0.55515552622862674,19.265611511221678,0.41999999880790712,44.640701103210446
59,0.55522753109443024,19.304958288845377,0.42099999785423281,42.108540153503419
60,0.55645161013930078,18.995780582252188,0.41999999880790712,45.409946823120116
61,0.55479550489529217,18.940699875904119,0.42399999797344207,43.467673492431643
62,0.55724366023827532,19.126406183440565,0.42499999701976776,43.996625328063963
63,0.55486750742635149,18.939748528640941,0.41899999678134919,43.107798194885255
64,0.5540034521439795,18.786420149737239,0.41499999463558196,42.097305488586429
65,0.55630760401281343,18.971451817844322,0.42899999618530271,43.545493888854978
66,0.55472350166895967,18.8212397101288,0.42199999392032622,44.219184684753415
67,0.5549395127728376,18.585065116530739,0.42699999809265138,48.194940185546876
68,0.55515552901830267,18.918255530469427,0.42199999690055845,48.539975738525392
69,0.55781969660678488,18.557743903953359,0.42299999892711637,48.015057182312013
70,0.55450748746639578,18.697433899899231,0.41899999678134919,44.347028923034671
71,0.55594757552074126,18.464081967755945,0.42499999999999999,49.609848403930663
72,0.55645161223370354,18.642678651941537,0.42399999499320984,49.099234390258786
73,0.55378743718605716,18.334640388939238,0.41699999570846558,45.235755348205565
74,0.55443548276368104,18.30974752205308,0.42299999594688414,46.283753967285158
75,0.55357142335258869,18.428149702636876,0.42499999701976776,43.941210365295412
