wattHours,predictedWattHours,created
318.0,505.428,2017-06-18T12:30:00.000Z
194.0,284.056,2017-06-18T13:00:00.000Z
85.0,146.45,2017-06-18T13:30:00.000Z
24.0,91.069,2017-06-18T14:00:00.000Z
5.0,31.1475,2017-06-18T14:30:00.000Z
0.0,9.28964,2017-06-18T15:00:00.000Z
0.0,5.44187,2017-06-18T15:30:00.000Z
0.0,2.30048,2017-06-18T16:00:00.000Z
0.0,0.446099,2017-06-18T16:30:00.000Z
0.0,2.85508,2017-06-18T17:00:00.000Z
0.0,1.39941,2017-06-18T17:30:00.000Z
0.0,2.62678,2017-06-18T18:00:00.000Z
0.0,5.38652,2017-06-18T18:30:00.000Z
0.0,5.50285,2017-06-18T19:00:00.000Z
0.0,5.03212,2017-06-18T19:30:00.000Z
0.0,4.37189,2017-06-18T20:00:00.000Z
0.0,3.48789,2017-06-18T20:30:00.000Z
0.0,2.70553,2017-06-18T21:00:00.000Z
0.0,1.89384,2017-06-18T21:30:00.000Z
0.0,1.58064,2017-06-18T22:00:00.000Z
0.0,2.8799,2017-06-18T22:30:00.000Z
0.0,5.10718,2017-06-18T23:00:00.000Z
0.0,7.4748,2017-06-18T23:30:00.000Z
5.0,22.2657,2017-06-19T00:00:00.000Z
33.0,42.3352,2017-06-19T00:30:00.000Z
69.0,80.1509,2017-06-19T01:00:00.000Z
60.0,137.803,2017-06-19T01:30:00.000Z
121.0,184.317,2017-06-19T02:00:00.000Z
197.0,286.558,2017-06-19T02:30:00.000Z
209.0,446.454,2017-06-19T03:00:00.000Z
204.0,531.531,2017-06-19T03:30:00.000Z
279.0,583.649,2017-06-19T04:00:00.000Z
321.0,598.719,2017-06-19T04:30:00.000Z
666.0,592.986,2017-06-19T05:00:00.000Z
792.0,610.183,2017-06-19T05:30:00.000Z
463.0,693.144,2017-06-19T06:00:00.000Z
341.0,690.875,2017-06-19T06:30:00.000Z
133.0,733.389,2017-06-19T07:00:00.000Z
174.0,688.675,2017-06-19T07:30:00.000Z
205.0,611.557,2017-06-19T08:00:00.000Z
176.0,597.644,2017-06-19T08:30:00.000Z
100.0,499.537,2017-06-19T09:00:00.000Z
92.0,447.58,2017-06-19T09:30:00.000Z
56.0,353.97,2017-06-19T10:00:00.000Z
50.0,207.389,2017-06-19T10:30:00.000Z
38.0,167.282,2017-06-19T11:00:00.000Z
20.0,109.521,2017-06-19T11:30:00.000Z
10.0,77.5494,2017-06-19T12:30:00.000Z
4.0,10.6641,2017-06-19T13:00:00.000Z
1.0,4.05485,2017-06-19T13:30:00.000Z
0.0,3.31621,2017-06-19T14:00:00.000Z
0.0,2.44765,2017-06-19T14:30:00.000Z
0.0,2.45541,2017-06-19T15:00:00.000Z
0.0,2.85508,2017-06-19T15:30:00.000Z
0.0,1.39941,2017-06-19T16:00:00.000Z
0.0,5.59811,2017-06-19T16:30:00.000Z
875.0,877.038,2017-06-19T17:00:00.000Z
792.0,865.687,2017-06-19T17:30:00.000Z
879.0,840.839,2017-06-19T18:00:00.000Z
783.0,837.552,2017-06-19T18:30:00.000Z
709.0,738.112,2017-06-19T19:00:00.000Z
723.0,697.313,2017-06-19T19:30:00.000Z
551.0,617.777,2017-06-19T20:00:00.000Z
494.0,558.397,2017-06-19T20:30:00.000Z
438.0,370.916,2017-06-19T21:00:00.000Z
300.0,398.83,2017-06-19T21:30:00.000Z
173.0,225.666,2017-06-19T22:00:00.000Z
74.0,62.7028,2017-06-19T22:30:00.000Z
24.0,30.1627,2017-06-19T23:00:00.000Z
7.0,10.0211,2017-06-19T23:30:00.000Z
0.0,4.05485,2017-06-20T00:00:00.000Z
0.0,3.31621,2017-06-20T00:30:00.000Z
0.0,2.0233,2017-06-20T01:00:00.000Z
0.0,2.82583,2017-06-20T01:30:00.000Z
0.0,4.29647,2017-06-20T02:00:00.000Z
0.0,5.0094,2017-06-20T02:30:00.000Z
0.0,5.59811,2017-06-20T03:00:00.000Z
