wattHours,predictedWattHours,created
3670.0,5395.21,2017-06-09T19:00:00.000Z
3055.0,3087.5,2017-06-09T20:00:00.000Z
744.0,512.266,2017-06-09T21:00:00.000Z
25.0,-628.358,2017-06-09T22:00:00.000Z
637.0,111.34,2017-06-10T00:00:00.000Z
2559.0,4081.42,2017-06-10T01:00:00.000Z
5123.0,5816.59,2017-06-10T02:00:00.000Z
5045.0,5616.39,2017-06-10T03:00:00.000Z
5072.0,5867.31,2017-06-10T04:00:00.000Z
5114.0,7049.09,2017-06-10T05:00:00.000Z
4801.0,6142.54,2017-06-10T19:00:00.000Z
4830.0,8044.02,2017-06-10T20:00:00.000Z
5081.0,6868.7,2017-06-10T21:00:00.000Z
5018.0,6456.79,2017-06-10T22:00:00.000Z
4740.0,6204.62,2017-06-10T23:00:00.000Z
4804.0,5454.91,2017-06-11T00:00:00.000Z
4097.0,4970.69,2017-06-11T01:00:00.000Z
1642.0,1435.25,2017-06-11T02:00:00.000Z
29.0,-584.527,2017-06-11T03:00:00.000Z
0.0,-554.376,2017-06-11T04:00:00.000Z
948.0,97.024,2017-06-11T05:00:00.000Z
3667.0,4279.78,2017-06-11T19:00:00.000Z
8070.0,8608.34,2017-06-11T20:00:00.000Z
10627.0,13178.3,2017-06-11T21:00:00.000Z
11756.0,14603.1,2017-06-11T22:00:00.000Z
13654.0,13773.5,2017-06-11T23:00:00.000Z
13027.0,18629.3,2017-06-12T00:00:00.000Z
13555.0,13844.1,2017-06-12T01:00:00.000Z
16610.0,15940.3,2017-06-12T02:00:00.000Z
15001.0,17489.7,2017-06-12T03:00:00.000Z
11765.0,12557.9,2017-06-12T04:00:00.000Z
10782.0,4505.36,2017-06-12T05:00:00.000Z
6122.0,2505.4,2017-06-12T19:00:00.000Z
1652.0,770.95,2017-06-12T20:00:00.000Z
46.0,-378.695,2017-06-12T21:00:00.000Z
1.0,-554.157,2017-06-12T22:00:00.000Z
931.0,185.761,2017-06-12T23:00:00.000Z
2167.0,4297.78,2017-06-13T00:00:00.000Z
3496.0,8365.08,2017-06-13T01:00:00.000Z
9298.0,14640.9,2017-06-13T02:00:00.000Z
10571.0,9550.09,2017-06-13T03:00:00.000Z
7007.0,16999.5,2017-06-13T04:00:00.000Z
6311.0,21189.6,2017-06-13T05:00:00.000Z
6652.0,18726.7,2017-06-13T19:00:00.000Z
10604.0,18471.3,2017-06-13T20:00:00.000Z
6603.0,18178.3,2017-06-13T21:00:00.000Z
1877.0,15543.6,2017-06-13T22:00:00.000Z
1877.0,10838.0,2017-06-13T23:00:00.000Z
1308.0,6877.33,2017-06-14T00:00:00.000Z
714.0,1555.59,2017-06-14T01:00:00.000Z
21.0,-124.114,2017-06-14T02:00:00.000Z
0.0,-554.376,2017-06-14T03:00:00.000Z
558.0,127.793,2017-06-14T04:00:00.000Z
4264.0,4351.83,2017-06-14T05:00:00.000Z
8077.0,8175.87,2017-06-14T19:00:00.000Z
10032.0,8164.86,2017-06-14T20:00:00.000Z
12402.0,15193.6,2017-06-14T21:00:00.000Z
10891.0,11054.2,2017-06-14T22:00:00.000Z
10416.0,9702.61,2017-06-14T23:00:00.000Z
11490.0,10799.1,2017-06-15T00:00:00.000Z
10452.0,15644.4,2017-06-15T01:00:00.000Z
6790.0,12548.6,2017-06-15T02:00:00.000Z
6978.0,10097.0,2017-06-15T03:00:00.000Z
4268.0,5481.34,2017-06-15T04:00:00.000Z
1291.0,4173.33,2017-06-15T05:00:00.000Z
548.0,1290.6,2017-06-15T19:00:00.000Z
26.0,-129.346,2017-06-15T20:00:00.000Z
1.0,-553.935,2017-06-15T21:00:00.000Z
934.0,99.7089,2017-06-15T22:00:00.000Z
4313.0,4300.37,2017-06-15T23:00:00.000Z
5997.0,6982.3,2017-06-16T00:00:00.000Z
10597.0,11759.8,2017-06-16T01:00:00.000Z
11581.0,9540.19,2017-06-16T02:00:00.000Z
12273.0,17130.2,2017-06-16T03:00:00.000Z
16864.0,8541.57,2017-06-16T04:00:00.000Z
7892.0,17235.7,2017-06-16T05:00:00.000Z
2571.0,13281.3,2017-06-16T19:00:00.000Z
2013.0,16509.1,2017-06-16T20:00:00.000Z
1450.0,14428.2,2017-06-16T21:00:00.000Z
5782.0,10098.1,2017-06-16T22:00:00.000Z
1099.0,1580.33,2017-06-17T00:00:00.000Z
63.0,-126.319,2017-06-17T01:00:00.000Z
2.0,-410.077,2017-06-17T02:00:00.000Z
521.0,283.659,2017-06-17T03:00:00.000Z
3294.0,4247.34,2017-06-17T04:00:00.000Z
6215.0,8589.61,2017-06-17T05:00:00.000Z
6363.0,13273.4,2017-06-17T19:00:00.000Z
6934.0,15411.1,2017-06-17T20:00:00.000Z
11951.0,13678.4,2017-06-17T21:00:00.000Z
13099.0,9995.05,2017-06-17T22:00:00.000Z
12788.0,13497.0,2017-06-17T23:00:00.000Z
10485.0,12882.4,2017-06-18T00:00:00.000Z
9725.0,11750.4,2017-06-18T01:00:00.000Z
8528.0,10932.1,2017-06-18T02:00:00.000Z
9202.0,5169.07,2017-06-18T03:00:00.000Z
6767.0,4853.54,2017-06-18T04:00:00.000Z
1963.0,1080.48,2017-06-18T05:00:00.000Z
76.0,-343.898,2017-06-18T19:00:00.000Z
6.0,-554.376,2017-06-18T20:00:00.000Z
390.0,267.468,2017-06-18T21:00:00.000Z
3513.0,4089.71,2017-06-18T22:00:00.000Z
4658.0,6316.14,2017-06-18T23:00:00.000Z
4907.0,10265.2,2017-06-19T00:00:00.000Z
5114.0,9252.19,2017-06-19T01:00:00.000Z
5591.0,6924.34,2017-06-19T02:00:00.000Z
5891.0,6475.06,2017-06-19T03:00:00.000Z
6074.0,8552.79,2017-06-19T04:00:00.000Z
5882.0,7433.78,2017-06-19T05:00:00.000Z
6035.0,7466.3,2017-06-19T19:00:00.000Z
5512.0,5575.8,2017-06-19T20:00:00.000Z
6334.0,4544.95,2017-06-19T21:00:00.000Z
5786.0,2789.47,2017-06-19T22:00:00.000Z
1793.0,267.616,2017-06-19T23:00:00.000Z
92.0,-385.249,2017-06-20T00:00:00.000Z
426.0,54.644,2017-06-20T01:00:00.000Z
3655.0,2853.66,2017-06-20T02:00:00.000Z
5749.0,5196.15,2017-06-20T03:00:00.000Z
5880.0,5231.63,2017-06-20T04:00:00.000Z
5666.0,6052.03,2017-06-20T05:00:00.000Z
5780.0,7292.14,2017-06-20T19:00:00.000Z
5785.0,7761.15,2017-06-20T20:00:00.000Z
5587.0,7286.32,2017-06-20T21:00:00.000Z
6131.0,6531.58,2017-06-20T22:00:00.000Z
6090.0,5847.42,2017-06-20T23:00:00.000Z
6022.0,5485.83,2017-06-21T00:00:00.000Z
6217.0,5132.52,2017-06-21T01:00:00.000Z
4649.0,3487.77,2017-06-21T02:00:00.000Z
1587.0,1058.92,2017-06-21T03:00:00.000Z
149.0,-318.739,2017-06-21T04:00:00.000Z
6.0,-554.376,2017-06-21T05:00:00.000Z
437.0,343.115,2017-06-21T19:00:00.000Z
3902.0,4086.93,2017-06-21T20:00:00.000Z
9385.0,8110.16,2017-06-21T21:00:00.000Z
12472.0,11235.8,2017-06-21T22:00:00.000Z
13646.0,12319.5,2017-06-21T23:00:00.000Z
12658.0,13785.6,2017-06-22T00:00:00.000Z
14848.0,13809.7,2017-06-22T01:00:00.000Z
13632.0,16254.8,2017-06-22T02:00:00.000Z
