wattHours,predictedWattHours,created
0.00514579759863,0.0359074,2017-06-09T16:00:00.000Z
0.0291595197256,0.0396862,2017-06-09T17:00:00.000Z
0.0404312668464,0.037597,2017-06-09T18:00:00.000Z
0.0526831658907,0.0901176,2017-06-09T19:00:00.000Z
0.441803479539,0.441785,2017-06-09T20:00:00.000Z
0.208282283754,0.405479,2017-06-09T21:00:00.000Z
0.125459446214,0.267955,2017-06-09T22:00:00.000Z
0.0945846606224,0.263108,2017-06-09T23:00:00.000Z
0.0735113942661,0.252605,2017-06-10T00:00:00.000Z
0.0384709629993,0.296597,2017-06-10T01:00:00.000Z
0.0231560891938,0.104217,2017-06-10T02:00:00.000Z
0.0258515069836,0.0397111,2017-06-10T03:00:00.000Z
0.0420240137221,0.0282571,2017-06-10T04:00:00.000Z
0.0289144817447,0.0227018,2017-06-10T05:00:00.000Z
0.0258515069836,0.0200721,2017-06-10T06:00:00.000Z
0.0235236461652,0.0307034,2017-06-10T07:00:00.000Z
0.038961038961,0.344466,2017-06-10T08:00:00.000Z
0.0812300906641,0.346356,2017-06-10T09:00:00.000Z
0.0275667728498,0.118794,2017-06-10T10:00:00.000Z
0.0194805194805,0.11679,2017-06-10T11:00:00.000Z
0.0383484440088,0.096745,2017-06-10T13:00:00.000Z
0.0502327860818,0.0811025,2017-06-10T14:00:00.000Z
0.0635873560402,0.0435616,2017-06-10T15:00:00.000Z
0.02487135506,0.0156836,2017-06-10T16:00:00.000Z
0.0421465327126,0.0670449,2017-06-10T17:00:00.000Z
0.123009066405,0.00756845,2017-06-10T18:00:00.000Z
0.0360205831904,0.00691783,2017-06-10T19:00:00.000Z
0.378093604509,0.435692,2017-06-10T20:00:00.000Z
0.196275422691,0.366281,2017-06-10T21:00:00.000Z
0.258760107817,0.272836,2017-06-10T22:00:00.000Z
0.0887037490811,0.281638,2017-06-10T23:00:00.000Z
0.0602793432982,0.303283,2017-06-11T00:00:00.000Z
0.0352854692477,0.171813,2017-06-11T01:00:00.000Z
0.0297721146778,0.0961054,2017-06-11T02:00:00.000Z
0.0290370007351,0.0645966,2017-06-11T03:00:00.000Z
0.0313648615535,0.0485973,2017-06-11T04:00:00.000Z
0.0276892918402,0.058842,2017-06-11T05:00:00.000Z
0.0332026464102,0.0792066,2017-06-11T06:00:00.000Z
0.42269051703,0.348087,2017-06-11T07:00:00.000Z
0.234133790738,0.350704,2017-06-11T08:00:00.000Z
0.0517030139672,0.181079,2017-06-11T09:00:00.000Z
0.0360205831904,0.167163,2017-06-11T10:00:00.000Z
0.0175202156334,0.12865,2017-06-11T11:00:00.000Z
0.00110267091399,0.0848567,2017-06-11T13:00:00.000Z
0.0122518990444,0.0478847,2017-06-11T14:00:00.000Z
0.00796373437883,0.0350887,2017-06-11T15:00:00.000Z
0.00171526586621,0.0303144,2017-06-11T16:00:00.000Z
0.0,0.0453175,2017-06-11T17:00:00.000Z
0.00992403822593,0.0602393,2017-06-11T18:00:00.000Z
0.399534427836,0.403847,2017-06-11T19:00:00.000Z
0.314016172507,0.265748,2017-06-11T20:00:00.000Z
0.0323450134771,0.299307,2017-06-11T21:00:00.000Z
0.0307522666013,0.224581,2017-06-11T22:00:00.000Z
0.0297721146778,0.261502,2017-06-11T23:00:00.000Z
0.183655966675,0.203007,2017-06-12T00:00:00.000Z
0.0646900269542,0.207378,2017-06-12T01:00:00.000Z
0.0307522666013,0.070621,2017-06-12T02:00:00.000Z
0.0320999754962,0.0418009,2017-06-12T03:00:00.000Z
0.0290370007351,0.0287083,2017-06-12T04:00:00.000Z
0.031487380544,0.0253024,2017-06-12T05:00:00.000Z
0.0301396716491,0.0395021,2017-06-12T06:00:00.000Z
0.0487625581965,0.0953339,2017-06-12T07:00:00.000Z
0.0243812790983,0.106503,2017-06-12T08:00:00.000Z
0.00392060769419,0.116421,2017-06-12T09:00:00.000Z
0.0,0.13792,2017-06-12T10:00:00.000Z
0.0,0.140839,2017-06-12T11:00:00.000Z
0.103038470963,0.116889,2017-06-12T13:00:00.000Z
0.11590296496,0.116108,2017-06-12T14:00:00.000Z
0.157069345749,0.025741,2017-06-12T15:00:00.000Z
0.0714285714286,0.0239521,2017-06-12T16:00:00.000Z
0.0,0.039364,2017-06-12T17:00:00.000Z
0.00330801274198,0.251345,2017-06-12T18:00:00.000Z
0.28742955158,0.438156,2017-06-12T19:00:00.000Z
0.033692722372,0.322324,2017-06-12T20:00:00.000Z
0.0502327860818,0.307351,2017-06-12T21:00:00.000Z
0.246753246753,0.355113,2017-06-12T22:00:00.000Z
0.0678755207057,0.177477,2017-06-12T23:00:00.000Z
0.0925018377849,0.167312,2017-06-13T00:00:00.000Z
0.11320754717,0.124387,2017-06-13T01:00:00.000Z
0.0275667728498,0.0439666,2017-06-13T02:00:00.000Z
0.0234011271747,0.02896,2017-06-13T03:00:00.000Z
0.0254839500123,0.024061,2017-06-13T04:00:00.000Z
0.0257289879931,0.0208919,2017-06-13T05:00:00.000Z
0.0709384954668,0.0354618,2017-06-13T06:00:00.000Z
0.252389120314,0.386776,2017-06-13T07:00:00.000Z
0.201911296251,0.384601,2017-06-13T08:00:00.000Z
0.00110267091399,0.184508,2017-06-13T09:00:00.000Z
0.0,0.239778,2017-06-13T10:00:00.000Z
0.000367556971331,0.196371,2017-06-13T11:00:00.000Z
0.000490075961774,0.084531,2017-06-13T13:00:00.000Z
0.0,0.0219093,2017-06-13T14:00:00.000Z
0.00747365841705,0.048929,2017-06-13T15:00:00.000Z
0.0100465572164,0.0279673,2017-06-13T16:00:00.000Z
0.0,0.0354581,2017-06-13T17:00:00.000Z
0.00220534182798,0.0368839,2017-06-13T18:00:00.000Z
0.228497917177,0.403933,2017-06-13T19:00:00.000Z
