wattHours,predictedWattHours,created
9.0,1537.45,2017-06-17T08:00:00.000Z
0.0,1860.92,2017-06-17T09:00:00.000Z
3.0,1392.71,2017-06-17T10:00:00.000Z
4.0,600.268,2017-06-17T11:00:00.000Z
0.0,144.605,2017-06-17T13:00:00.000Z
61.0,427.504,2017-06-17T14:00:00.000Z
82.0,140.17,2017-06-17T15:00:00.000Z
0.0,276.009,2017-06-17T16:00:00.000Z
18.0,190.815,2017-06-17T17:00:00.000Z
1865.0,3469.81,2017-06-17T18:00:00.000Z
451.0,3114.85,2017-06-17T19:00:00.000Z
643.0,4393.2,2017-06-17T20:00:00.000Z
1371.0,2811.91,2017-06-17T21:00:00.000Z
667.0,1040.4,2017-06-17T22:00:00.000Z
439.0,1565.06,2017-06-17T23:00:00.000Z
194.0,2063.7,2017-06-18T00:00:00.000Z
166.0,452.711,2017-06-18T01:00:00.000Z
158.0,214.305,2017-06-18T02:00:00.000Z
180.0,188.722,2017-06-18T03:00:00.000Z
154.0,232.162,2017-06-18T04:00:00.000Z
152.0,375.63,2017-06-18T05:00:00.000Z
221.0,2524.69,2017-06-18T06:00:00.000Z
2310.0,2595.79,2017-06-18T07:00:00.000Z
307.0,1200.37,2017-06-18T08:00:00.000Z
282.0,1101.15,2017-06-18T09:00:00.000Z
6.0,763.05,2017-06-18T10:00:00.000Z
62.0,690.828,2017-06-18T11:00:00.000Z
0.0,-78.2038,2017-06-18T13:00:00.000Z
0.0,269.866,2017-06-18T14:00:00.000Z
0.0,-78.9457,2017-06-18T15:00:00.000Z
8.0,294.378,2017-06-18T16:00:00.000Z
268.0,387.669,2017-06-18T17:00:00.000Z
2585.0,3496.82,2017-06-18T18:00:00.000Z
225.0,1757.08,2017-06-18T19:00:00.000Z
1049.0,1114.95,2017-06-18T20:00:00.000Z
253.0,1027.72,2017-06-18T21:00:00.000Z
289.0,969.908,2017-06-18T22:00:00.000Z
2173.0,1209.02,2017-06-18T23:00:00.000Z
2038.0,1488.56,2017-06-19T00:00:00.000Z
187.0,323.722,2017-06-19T01:00:00.000Z
173.0,203.501,2017-06-19T02:00:00.000Z
157.0,202.901,2017-06-19T03:00:00.000Z
156.0,237.241,2017-06-19T04:00:00.000Z
154.0,360.514,2017-06-19T05:00:00.000Z
306.0,2999.12,2017-06-19T06:00:00.000Z
518.0,3041.41,2017-06-19T07:00:00.000Z
269.0,800.828,2017-06-19T08:00:00.000Z
98.0,1113.43,2017-06-19T09:00:00.000Z
34.0,1077.5,2017-06-19T10:00:00.000Z
58.0,304.916,2017-06-19T11:00:00.000Z
0.0,500.82,2017-06-19T13:00:00.000Z
0.0,141.14,2017-06-19T14:00:00.000Z
2491.0,1467.79,2017-06-19T15:00:00.000Z
155.0,1492.88,2017-06-19T16:00:00.000Z
278.0,2912.26,2017-06-19T17:00:00.000Z
882.0,1727.14,2017-06-19T18:00:00.000Z
1078.0,1719.43,2017-06-19T19:00:00.000Z
272.0,1932.87,2017-06-19T20:00:00.000Z
151.0,1419.37,2017-06-19T21:00:00.000Z
158.0,1451.99,2017-06-19T22:00:00.000Z
148.0,183.769,2017-06-19T23:00:00.000Z
160.0,184.801,2017-06-20T00:00:00.000Z
161.0,195.088,2017-06-20T01:00:00.000Z
267.0,396.375,2017-06-20T02:00:00.000Z
896.0,3415.51,2017-06-20T03:00:00.000Z
561.0,2261.97,2017-06-20T04:00:00.000Z
153.0,858.244,2017-06-20T05:00:00.000Z
252.0,721.752,2017-06-20T06:00:00.000Z
368.0,735.059,2017-06-20T07:00:00.000Z
0.0,709.7,2017-06-20T08:00:00.000Z
45.0,50.5719,2017-06-20T09:00:00.000Z
0.0,257.019,2017-06-20T10:00:00.000Z
25.0,-20.7582,2017-06-20T11:00:00.000Z
0.0,66.3589,2017-06-20T13:00:00.000Z
231.0,110.922,2017-06-20T14:00:00.000Z
2306.0,3307.62,2017-06-20T15:00:00.000Z
193.0,3673.61,2017-06-20T16:00:00.000Z
516.0,2624.38,2017-06-20T17:00:00.000Z
1253.0,1662.02,2017-06-20T18:00:00.000Z
879.0,2042.64,2017-06-20T19:00:00.000Z
1386.0,2996.11,2017-06-20T20:00:00.000Z
666.0,1723.65,2017-06-20T21:00:00.000Z
157.0,566.199,2017-06-20T22:00:00.000Z
150.0,546.278,2017-06-20T23:00:00.000Z
146.0,237.882,2017-06-21T00:00:00.000Z
163.0,211.064,2017-06-21T01:00:00.000Z
156.0,311.309,2017-06-21T02:00:00.000Z
3491.0,1222.73,2017-06-21T03:00:00.000Z
1897.0,3191.45,2017-06-21T04:00:00.000Z
145.0,753.956,2017-06-21T05:00:00.000Z
66.0,774.037,2017-06-21T06:00:00.000Z
0.0,829.162,2017-06-21T07:00:00.000Z
47.0,15.0295,2017-06-21T08:00:00.000Z
38.0,316.773,2017-06-21T09:00:00.000Z
101.0,304.018,2017-06-21T10:00:00.000Z
2.0,191.289,2017-06-21T11:00:00.000Z
4.0,2150.71,2017-06-21T13:00:00.000Z
135.0,161.354,2017-06-21T14:00:00.000Z
2780.0,3731.14,2017-06-21T15:00:00.000Z
579.0,3902.85,2017-06-21T16:00:00.000Z
542.0,3607.58,2017-06-21T17:00:00.000Z
417.0,2041.34,2017-06-21T18:00:00.000Z
551.0,2010.39,2017-06-21T19:00:00.000Z
404.0,2901.81,2017-06-21T20:00:00.000Z
368.0,1764.49,2017-06-21T21:00:00.000Z
190.0,623.022,2017-06-21T22:00:00.000Z
183.0,363.363,2017-06-21T23:00:00.000Z
203.0,292.869,2017-06-22T00:00:00.000Z
180.0,240.301,2017-06-22T01:00:00.000Z
185.0,474.431,2017-06-22T02:00:00.000Z
527.0,3286.36,2017-06-22T03:00:00.000Z
452.0,3563.46,2017-06-22T04:00:00.000Z
208.0,1121.65,2017-06-22T05:00:00.000Z
297.0,891.325,2017-06-22T06:00:00.000Z
