wattHours,predictedWattHours,created
122.0,382.292,2017-06-17T09:30:00.000Z
85.0,330.153,2017-06-17T10:00:00.000Z
70.0,309.663,2017-06-17T10:30:00.000Z
87.0,317.773,2017-06-17T11:00:00.000Z
73.0,293.743,2017-06-17T11:30:00.000Z
77.0,284.187,2017-06-17T12:30:00.000Z
84.0,274.528,2017-06-17T13:00:00.000Z
62.0,243.397,2017-06-17T13:30:00.000Z
80.0,248.761,2017-06-17T14:00:00.000Z
83.0,253.755,2017-06-17T14:30:00.000Z
59.0,268.786,2017-06-17T15:00:00.000Z
97.0,296.282,2017-06-17T15:30:00.000Z
1688.0,838.827,2017-06-17T16:00:00.000Z
1803.0,841.635,2017-06-17T16:30:00.000Z
1828.0,780.062,2017-06-17T17:00:00.000Z
69.0,224.447,2017-06-17T17:30:00.000Z
72.0,184.198,2017-06-17T18:00:00.000Z
73.0,169.413,2017-06-17T18:30:00.000Z
0.0,102.088,2017-06-17T19:00:00.000Z
66.0,141.759,2017-06-17T19:30:00.000Z
0.0,62.2399,2017-06-17T20:00:00.000Z
0.0,141.774,2017-06-17T20:30:00.000Z
18.0,-20.9682,2017-06-17T21:00:00.000Z
29.0,-30.2377,2017-06-17T21:30:00.000Z
9.0,-39.684,2017-06-17T22:00:00.000Z
29.0,-146.518,2017-06-17T22:30:00.000Z
100.0,-12.182,2017-06-17T23:00:00.000Z
1.0,55.6425,2017-06-17T23:30:00.000Z
2.0,93.7848,2017-06-18T00:00:00.000Z
0.0,8.36618,2017-06-18T00:30:00.000Z
0.0,37.4077,2017-06-18T01:00:00.000Z
4.0,15.3146,2017-06-18T01:30:00.000Z
33.0,174.501,2017-06-18T02:00:00.000Z
102.0,205.259,2017-06-18T02:30:00.000Z
1667.0,864.585,2017-06-18T03:00:00.000Z
1113.0,940.885,2017-06-18T03:30:00.000Z
174.0,884.206,2017-06-18T04:00:00.000Z
405.0,564.855,2017-06-18T04:30:00.000Z
209.0,761.671,2017-06-18T05:00:00.000Z
334.0,759.781,2017-06-18T05:30:00.000Z
194.0,811.782,2017-06-18T06:00:00.000Z
223.0,580.207,2017-06-18T06:30:00.000Z
261.0,543.786,2017-06-18T07:00:00.000Z
290.0,519.719,2017-06-18T07:30:00.000Z
204.0,515.404,2017-06-18T08:00:00.000Z
200.0,479.364,2017-06-18T08:30:00.000Z
214.0,381.951,2017-06-18T09:00:00.000Z
154.0,321.808,2017-06-18T09:30:00.000Z
108.0,302.762,2017-06-18T10:00:00.000Z
89.0,274.711,2017-06-18T10:30:00.000Z
101.0,253.328,2017-06-18T11:00:00.000Z
103.0,223.735,2017-06-18T11:30:00.000Z
80.0,204.38,2017-06-18T12:30:00.000Z
101.0,185.02,2017-06-18T13:00:00.000Z
102.0,171.323,2017-06-18T13:30:00.000Z
79.0,169.417,2017-06-18T14:00:00.000Z
101.0,168.143,2017-06-18T14:30:00.000Z
105.0,177.693,2017-06-18T15:00:00.000Z
80.0,189.932,2017-06-18T15:30:00.000Z
292.0,703.698,2017-06-18T16:00:00.000Z
235.0,719.256,2017-06-18T16:30:00.000Z
410.0,718.861,2017-06-18T17:00:00.000Z
42.0,177.395,2017-06-18T17:30:00.000Z
57.0,201.152,2017-06-18T18:00:00.000Z
151.0,260.782,2017-06-18T18:30:00.000Z
224.0,168.932,2017-06-18T19:00:00.000Z
86.0,100.304,2017-06-18T19:30:00.000Z
37.0,101.167,2017-06-18T20:00:00.000Z
28.0,103.549,2017-06-18T20:30:00.000Z
41.0,112.715,2017-06-18T21:00:00.000Z
1.0,121.216,2017-06-18T21:30:00.000Z
0.0,197.009,2017-06-18T22:00:00.000Z
0.0,214.372,2017-06-18T22:30:00.000Z
198.0,222.253,2017-06-18T23:00:00.000Z
180.0,265.698,2017-06-18T23:30:00.000Z
1000.0,313.411,2017-06-19T00:00:00.000Z
1303.0,334.607,2017-06-19T00:30:00.000Z
812.0,376.339,2017-06-19T01:00:00.000Z
1777.0,1319.83,2017-06-19T01:30:00.000Z
1698.0,892.943,2017-06-19T02:00:00.000Z
528.0,494.572,2017-06-19T02:30:00.000Z
64.0,574.421,2017-06-19T03:00:00.000Z
96.0,719.069,2017-06-19T03:30:00.000Z
83.0,654.995,2017-06-19T04:00:00.000Z
79.0,597.724,2017-06-19T04:30:00.000Z
109.0,577.257,2017-06-19T05:00:00.000Z
381.0,570.859,2017-06-19T05:30:00.000Z
1153.0,703.177,2017-06-19T06:00:00.000Z
1727.0,424.549,2017-06-19T06:30:00.000Z
1055.0,439.353,2017-06-19T07:00:00.000Z
3.0,111.014,2017-06-19T07:30:00.000Z
11.0,137.007,2017-06-19T08:00:00.000Z
2.0,163.045,2017-06-19T08:30:00.000Z
16.0,175.572,2017-06-19T09:00:00.000Z
59.0,118.976,2017-06-19T09:30:00.000Z
171.0,235.861,2017-06-19T10:00:00.000Z
160.0,259.111,2017-06-19T10:30:00.000Z
1710.0,1135.59,2017-06-19T11:00:00.000Z
2204.0,598.894,2017-06-19T11:30:00.000Z
303.0,402.001,2017-06-19T12:30:00.000Z
174.0,453.799,2017-06-19T13:00:00.000Z
436.0,614.752,2017-06-19T13:30:00.000Z
194.0,610.178,2017-06-19T14:00:00.000Z
222.0,803.35,2017-06-19T14:30:00.000Z
243.0,842.39,2017-06-19T15:00:00.000Z
327.0,620.994,2017-06-19T15:30:00.000Z
745.0,704.257,2017-06-19T16:00:00.000Z
476.0,691.529,2017-06-19T16:30:00.000Z
752.0,637.796,2017-06-19T17:00:00.000Z
137.0,467.464,2017-06-19T17:30:00.000Z
59.0,425.925,2017-06-19T18:00:00.000Z
