wattHours,predictedWattHours,created
1.7763568394e-14,3.64536,2017-06-16T17:00:00.000Z
1.7763568394e-14,4.70248,2017-06-16T17:30:00.000Z
1.7763568394e-14,5.75647,2017-06-16T18:00:00.000Z
1.7763568394e-14,6.84181,2017-06-16T18:30:00.000Z
1.7763568394e-14,8.62675,2017-06-16T19:00:00.000Z
1.7763568394e-14,11.0396,2017-06-16T19:30:00.000Z
-1.0,9.62611,2017-06-16T20:00:00.000Z
10.0,58.9829,2017-06-16T20:30:00.000Z
71.0,202.4,2017-06-16T21:00:00.000Z
325.0,311.198,2017-06-16T21:30:00.000Z
393.0,335.61,2017-06-16T22:00:00.000Z
455.0,369.187,2017-06-16T22:30:00.000Z
538.0,413.017,2017-06-16T23:00:00.000Z
497.0,427.481,2017-06-16T23:30:00.000Z
602.0,419.052,2017-06-17T00:00:00.000Z
617.0,423.863,2017-06-17T00:30:00.000Z
572.0,442.965,2017-06-17T01:00:00.000Z
542.0,441.385,2017-06-17T01:30:00.000Z
598.0,441.793,2017-06-17T02:00:00.000Z
471.0,463.803,2017-06-17T02:30:00.000Z
565.0,356.235,2017-06-17T03:00:00.000Z
520.0,438.061,2017-06-17T03:30:00.000Z
486.0,501.704,2017-06-17T04:00:00.000Z
439.0,458.22,2017-06-17T04:30:00.000Z
384.0,417.909,2017-06-17T05:00:00.000Z
326.0,328.159,2017-06-17T05:30:00.000Z
259.0,300.058,2017-06-17T06:00:00.000Z
188.0,299.813,2017-06-17T06:30:00.000Z
119.0,234.759,2017-06-17T07:00:00.000Z
57.0,173.666,2017-06-17T07:30:00.000Z
23.0,139.991,2017-06-17T08:00:00.000Z
15.0,58.8872,2017-06-17T08:30:00.000Z
5.0,30.6303,2017-06-17T09:00:00.000Z
-1.0,15.8709,2017-06-17T09:30:00.000Z
-1.0,8.26178,2017-06-17T10:00:00.000Z
1.7763568394e-14,6.12927,2017-06-17T10:30:00.000Z
1.7763568394e-14,6.13496,2017-06-17T11:00:00.000Z
1.7763568394e-14,6.64522,2017-06-17T11:30:00.000Z
1.7763568394e-14,7.23799,2017-06-17T12:30:00.000Z
1.7763568394e-14,5.44088,2017-06-17T13:00:00.000Z
1.7763568394e-14,8.278,2017-06-17T13:30:00.000Z
1.7763568394e-14,9.05492,2017-06-17T14:00:00.000Z
1.7763568394e-14,7.20652,2017-06-17T14:30:00.000Z
1.7763568394e-14,8.11995,2017-06-17T15:00:00.000Z
1.7763568394e-14,9.28191,2017-06-17T15:30:00.000Z
1.7763568394e-14,10.5865,2017-06-17T16:00:00.000Z
1.7763568394e-14,11.9517,2017-06-17T16:30:00.000Z
1.7763568394e-14,13.4595,2017-06-17T17:00:00.000Z
1.7763568394e-14,15.5917,2017-06-17T17:30:00.000Z
1.7763568394e-14,18.6824,2017-06-17T18:00:00.000Z
1.7763568394e-14,22.8228,2017-06-17T18:30:00.000Z
1.7763568394e-14,27.923,2017-06-17T19:00:00.000Z
1.7763568394e-14,33.6994,2017-06-17T19:30:00.000Z
1.7763568394e-14,39.2362,2017-06-17T20:00:00.000Z
14.0,70.276,2017-06-17T20:30:00.000Z
87.0,226.582,2017-06-17T21:00:00.000Z
289.0,261.259,2017-06-17T21:30:00.000Z
214.0,289.997,2017-06-17T22:00:00.000Z
168.0,321.702,2017-06-17T22:30:00.000Z
135.0,371.481,2017-06-17T23:00:00.000Z
132.0,396.991,2017-06-17T23:30:00.000Z
187.0,389.819,2017-06-18T00:00:00.000Z
288.0,385.475,2017-06-18T00:30:00.000Z
553.0,396.467,2017-06-18T01:00:00.000Z
620.0,392.121,2017-06-18T01:30:00.000Z
279.0,381.619,2017-06-18T02:00:00.000Z
253.0,357.271,2017-06-18T02:30:00.000Z
92.0,349.621,2017-06-18T03:00:00.000Z
107.0,314.95,2017-06-18T03:30:00.000Z
133.0,259.825,2017-06-18T04:00:00.000Z
123.0,212.558,2017-06-18T04:30:00.000Z
55.0,163.252,2017-06-18T05:00:00.000Z
53.0,124.365,2017-06-18T05:30:00.000Z
30.0,107.666,2017-06-18T06:00:00.000Z
13.0,92.2585,2017-06-18T06:30:00.000Z
-1.0,25.456,2017-06-18T07:00:00.000Z
1.7763568394e-14,7.42148,2017-06-18T07:30:00.000Z
1.7763568394e-14,7.38246,2017-06-18T08:00:00.000Z
1.7763568394e-14,6.7863,2017-06-18T08:30:00.000Z
1.7763568394e-14,6.24776,2017-06-18T09:00:00.000Z
1.7763568394e-14,6.047,2017-06-18T09:30:00.000Z
1.7763568394e-14,6.11426,2017-06-18T10:00:00.000Z
1.7763568394e-14,8.17355,2017-06-18T10:30:00.000Z
1.7763568394e-14,4.80067,2017-06-18T11:00:00.000Z
527.0,471.938,2017-06-18T11:30:00.000Z
452.0,447.987,2017-06-18T12:30:00.000Z
450.0,435.201,2017-06-18T13:00:00.000Z
375.0,406.931,2017-06-18T13:30:00.000Z
307.0,340.857,2017-06-18T14:00:00.000Z
263.0,297.738,2017-06-18T14:30:00.000Z
174.0,221.18,2017-06-18T15:00:00.000Z
138.0,130.749,2017-06-18T15:30:00.000Z
66.0,94.5727,2017-06-18T16:00:00.000Z
24.0,72.4976,2017-06-18T16:30:00.000Z
12.0,40.0378,2017-06-18T17:00:00.000Z
3.0,26.3156,2017-06-18T17:30:00.000Z
1.7763568394e-14,8.70647,2017-06-18T18:00:00.000Z
-1.0,4.71574,2017-06-18T18:30:00.000Z
1.7763568394e-14,4.75198,2017-06-18T19:00:00.000Z
1.7763568394e-14,4.76078,2017-06-18T19:30:00.000Z
1.7763568394e-14,3.75166,2017-06-18T20:00:00.000Z
1.7763568394e-14,3.76071,2017-06-18T20:30:00.000Z
1.7763568394e-14,3.98931,2017-06-18T21:00:00.000Z
1.7763568394e-14,4.08677,2017-06-18T21:30:00.000Z
1.7763568394e-14,4.41368,2017-06-18T22:00:00.000Z
