wattHours,predictedWattHours,created
884.0,948.727,2017-06-18T07:00:00.000Z
873.0,706.119,2017-06-18T08:00:00.000Z
521.0,590.462,2017-06-18T09:00:00.000Z
515.0,593.612,2017-06-18T10:00:00.000Z
527.0,616.212,2017-06-18T11:00:00.000Z
522.0,655.156,2017-06-18T13:00:00.000Z
645.0,848.745,2017-06-18T14:00:00.000Z
670.0,844.483,2017-06-18T15:00:00.000Z
549.0,1000.42,2017-06-18T16:00:00.000Z
515.0,871.528,2017-06-18T17:00:00.000Z
291.0,505.802,2017-06-18T18:00:00.000Z
-438.0,22.2515,2017-06-18T19:00:00.000Z
760.0,-194.83,2017-06-18T20:00:00.000Z
-629.0,-308.628,2017-06-18T21:00:00.000Z
-858.0,-151.635,2017-06-18T22:00:00.000Z
-842.0,-63.3096,2017-06-18T23:00:00.000Z
-549.0,238.883,2017-06-19T00:00:00.000Z
-415.0,421.185,2017-06-19T01:00:00.000Z
86.0,762.057,2017-06-19T02:00:00.000Z
555.0,1467.44,2017-06-19T03:00:00.000Z
2483.0,1534.53,2017-06-19T04:00:00.000Z
1174.0,1583.52,2017-06-19T05:00:00.000Z
1057.0,1469.05,2017-06-19T06:00:00.000Z
813.0,1025.97,2017-06-19T07:00:00.000Z
819.0,807.25,2017-06-19T08:00:00.000Z
476.0,589.909,2017-06-19T09:00:00.000Z
456.0,599.576,2017-06-19T10:00:00.000Z
465.0,617.634,2017-06-19T11:00:00.000Z
456.0,659.346,2017-06-19T13:00:00.000Z
468.0,777.371,2017-06-19T14:00:00.000Z
797.0,858.013,2017-06-19T15:00:00.000Z
1393.0,1072.65,2017-06-19T16:00:00.000Z
632.0,790.962,2017-06-19T17:00:00.000Z
-215.0,418.578,2017-06-19T18:00:00.000Z
-239.0,586.069,2017-06-19T19:00:00.000Z
-687.0,240.524,2017-06-19T20:00:00.000Z
-876.0,-141.489,2017-06-19T21:00:00.000Z
-409.0,-696.654,2017-06-19T22:00:00.000Z
-658.0,-499.469,2017-06-19T23:00:00.000Z
-723.0,-166.991,2017-06-20T00:00:00.000Z
-593.0,77.3324,2017-06-20T01:00:00.000Z
198.0,1205.71,2017-06-20T02:00:00.000Z
1023.0,1440.94,2017-06-20T03:00:00.000Z
990.0,1509.69,2017-06-20T04:00:00.000Z
1009.0,1683.84,2017-06-20T05:00:00.000Z
803.0,1704.52,2017-06-20T06:00:00.000Z
746.0,1191.32,2017-06-20T07:00:00.000Z
477.0,875.209,2017-06-20T08:00:00.000Z
444.0,571.397,2017-06-20T09:00:00.000Z
411.0,585.958,2017-06-20T10:00:00.000Z
413.0,630.056,2017-06-20T11:00:00.000Z
423.0,669.685,2017-06-20T13:00:00.000Z
478.0,831.052,2017-06-20T14:00:00.000Z
760.0,763.933,2017-06-20T15:00:00.000Z
1101.0,574.32,2017-06-20T16:00:00.000Z
551.0,1069.57,2017-06-20T17:00:00.000Z
878.0,884.942,2017-06-20T18:00:00.000Z
-577.0,189.913,2017-06-20T19:00:00.000Z
-856.0,342.603,2017-06-20T20:00:00.000Z
954.0,269.998,2017-06-20T21:00:00.000Z
-32.0,-258.657,2017-06-20T22:00:00.000Z
-220.0,4.88062,2017-06-20T23:00:00.000Z
-530.0,-276.712,2017-06-21T00:00:00.000Z
-334.0,427.529,2017-06-21T01:00:00.000Z
626.0,699.058,2017-06-21T02:00:00.000Z
490.0,1255.52,2017-06-21T03:00:00.000Z
906.0,1526.3,2017-06-21T04:00:00.000Z
976.0,1627.48,2017-06-21T05:00:00.000Z
843.0,1121.36,2017-06-21T06:00:00.000Z
429.0,790.423,2017-06-21T07:00:00.000Z
428.0,650.083,2017-06-21T08:00:00.000Z
394.0,670.745,2017-06-21T09:00:00.000Z
407.0,618.016,2017-06-21T10:00:00.000Z
416.0,627.165,2017-06-21T11:00:00.000Z
410.0,644.946,2017-06-21T13:00:00.000Z
530.0,738.016,2017-06-21T14:00:00.000Z
701.0,728.655,2017-06-21T15:00:00.000Z
1204.0,766.714,2017-06-21T16:00:00.000Z
966.0,771.209,2017-06-21T17:00:00.000Z
230.0,564.508,2017-06-21T18:00:00.000Z
245.0,110.951,2017-06-21T19:00:00.000Z
-354.0,-72.4838,2017-06-21T20:00:00.000Z
884.0,-18.5806,2017-06-21T21:00:00.000Z
753.0,55.3215,2017-06-21T22:00:00.000Z
1420.0,373.26,2017-06-21T23:00:00.000Z
1095.0,628.609,2017-06-22T00:00:00.000Z
1697.0,1487.1,2017-06-22T01:00:00.000Z
1185.0,1610.28,2017-06-22T02:00:00.000Z
1076.0,1342.69,2017-06-22T03:00:00.000Z
1084.0,1153.61,2017-06-22T04:00:00.000Z
958.0,997.904,2017-06-22T05:00:00.000Z
769.0,807.558,2017-06-22T06:00:00.000Z
