wattHours,predictedWattHours,created
952.0,1102.65,2017-08-25T14:30:00.000Z
829.0,1145.82,2017-08-25T15:00:00.000Z
853.0,1254.47,2017-08-25T15:30:00.000Z
984.0,1128.77,2017-08-25T16:00:00.000Z
938.0,1175.5,2017-08-25T16:30:00.000Z
905.0,1154.83,2017-08-25T17:00:00.000Z
942.0,1309.85,2017-08-25T17:30:00.000Z
943.0,1300.23,2017-08-25T18:00:00.000Z
1030.0,1347.67,2017-08-25T18:30:00.000Z
928.0,1135.92,2017-08-25T19:00:00.000Z
1027.0,1135.53,2017-08-25T19:30:00.000Z
937.0,1145.15,2017-08-25T20:00:00.000Z
1031.0,1158.76,2017-08-25T20:30:00.000Z
1013.0,1190.13,2017-08-25T21:00:00.000Z
1036.0,1166.02,2017-08-25T21:30:00.000Z
1004.0,1155.96,2017-08-25T22:00:00.000Z
1528.0,1744.86,2017-08-25T22:30:00.000Z
4902.0,2915.63,2017-08-25T23:00:00.000Z
3449.0,5611.63,2017-08-25T23:30:00.000Z
4933.0,4121.27,2017-08-26T00:00:00.000Z
4508.0,4974.81,2017-08-26T00:30:00.000Z
4857.0,4825.68,2017-08-26T01:00:00.000Z
4627.0,4876.54,2017-08-26T01:30:00.000Z
4791.0,5799.29,2017-08-26T02:00:00.000Z
3548.0,5681.96,2017-08-26T02:30:00.000Z
2925.0,3630.85,2017-08-26T03:00:00.000Z
2269.0,2757.39,2017-08-26T03:30:00.000Z
2507.0,2067.23,2017-08-26T04:00:00.000Z
1903.0,1571.51,2017-08-26T04:30:00.000Z
1116.0,1542.53,2017-08-26T05:00:00.000Z
1135.0,1444.37,2017-08-26T05:30:00.000Z
1092.0,1316.51,2017-08-26T06:00:00.000Z
1158.0,1259.92,2017-08-26T06:30:00.000Z
1172.0,1186.28,2017-08-26T07:00:00.000Z
1022.0,1166.49,2017-08-26T07:30:00.000Z
1111.0,1155.17,2017-08-26T08:00:00.000Z
1106.0,1177.8,2017-08-26T08:30:00.000Z
1107.0,1139.74,2017-08-26T09:00:00.000Z
1087.0,1122.5,2017-08-26T09:30:00.000Z
1031.0,1115.07,2017-08-26T10:00:00.000Z
1092.0,1049.36,2017-08-26T10:30:00.000Z
1045.0,1056.66,2017-08-26T11:00:00.000Z
1040.0,1033.31,2017-08-26T11:30:00.000Z
1004.0,1031.77,2017-08-26T12:30:00.000Z
956.0,1033.48,2017-08-26T13:00:00.000Z
1017.0,1115.75,2017-08-26T13:30:00.000Z
966.0,1166.95,2017-08-26T14:00:00.000Z
1106.0,1220.27,2017-08-26T14:30:00.000Z
957.0,1283.54,2017-08-26T15:00:00.000Z
1036.0,1280.56,2017-08-26T15:30:00.000Z
1073.0,1251.32,2017-08-26T16:00:00.000Z
1045.0,1271.95,2017-08-26T16:30:00.000Z
1065.0,1302.26,2017-08-26T17:00:00.000Z
1055.0,1308.66,2017-08-26T17:30:00.000Z
993.0,1309.96,2017-08-26T18:00:00.000Z
1064.0,1391.81,2017-08-26T18:30:00.000Z
1054.0,862.053,2017-08-26T19:00:00.000Z
1064.0,882.472,2017-08-26T19:30:00.000Z
1036.0,1001.25,2017-08-26T20:00:00.000Z
1050.0,1022.8,2017-08-26T20:30:00.000Z
1065.0,1102.58,2017-08-26T21:00:00.000Z
1035.0,1231.46,2017-08-26T21:30:00.000Z
1050.0,1329.2,2017-08-26T22:00:00.000Z
1073.0,1662.08,2017-08-26T22:30:00.000Z
1702.0,1865.49,2017-08-26T23:00:00.000Z
1612.0,1978.6,2017-08-26T23:30:00.000Z
1632.0,2059.8,2017-08-27T00:00:00.000Z
1527.0,2156.8,2017-08-27T00:30:00.000Z
1627.0,2589.82,2017-08-27T01:00:00.000Z
1880.0,2323.81,2017-08-27T01:30:00.000Z
2180.0,2327.77,2017-08-27T02:00:00.000Z
2287.0,2182.36,2017-08-27T02:30:00.000Z
2377.0,2226.95,2017-08-27T03:00:00.000Z
2437.0,2089.1,2017-08-27T03:30:00.000Z
2443.0,2090.81,2017-08-27T04:00:00.000Z
2334.0,1683.88,2017-08-27T04:30:00.000Z
1139.0,1517.67,2017-08-27T05:00:00.000Z
1111.0,1516.64,2017-08-27T05:30:00.000Z
1111.0,1395.92,2017-08-27T06:00:00.000Z
1115.0,1356.28,2017-08-27T06:30:00.000Z
1112.0,1332.29,2017-08-27T07:00:00.000Z
1124.0,1319.93,2017-08-27T07:30:00.000Z
1079.0,1294.82,2017-08-27T08:00:00.000Z
1139.0,1292.83,2017-08-27T08:30:00.000Z
1139.0,1247.51,2017-08-27T09:00:00.000Z
1130.0,1233.32,2017-08-27T09:30:00.000Z
1129.0,1213.94,2017-08-27T10:00:00.000Z
1121.0,1178.3,2017-08-27T10:30:00.000Z
1111.0,1172.55,2017-08-27T11:00:00.000Z
1120.0,1095.33,2017-08-27T11:30:00.000Z
1121.0,1132.35,2017-08-27T12:30:00.000Z
1111.0,1101.72,2017-08-27T13:00:00.000Z
1106.0,1151.73,2017-08-27T13:30:00.000Z
1120.0,1141.65,2017-08-27T14:00:00.000Z
1130.0,1137.12,2017-08-27T14:30:00.000Z
1092.0,1219.95,2017-08-27T15:00:00.000Z
1129.0,1279.59,2017-08-27T15:30:00.000Z
1121.0,1342.36,2017-08-27T16:00:00.000Z
1172.0,1319.78,2017-08-27T16:30:00.000Z
1345.0,1299.67,2017-08-27T17:00:00.000Z
1434.0,1301.96,2017-08-27T17:30:00.000Z
1312.0,1072.44,2017-08-27T18:00:00.000Z
1997.0,1119.75,2017-08-27T18:30:00.000Z
2108.0,1158.49,2017-08-27T19:00:00.000Z
2096.0,1370.81,2017-08-27T19:30:00.000Z
2170.0,1588.46,2017-08-27T20:00:00.000Z
2124.0,1632.89,2017-08-27T20:30:00.000Z
4452.0,1786.34,2017-08-27T21:00:00.000Z
4168.0,1831.14,2017-08-27T21:30:00.000Z
3970.0,1785.81,2017-08-27T22:00:00.000Z
4022.0,1812.06,2017-08-27T22:30:00.000Z
2386.0,1810.78,2017-08-27T23:00:00.000Z
2391.0,1973.23,2017-08-27T23:30:00.000Z
2741.0,1759.05,2017-08-28T00:00:00.000Z
2419.0,1397.72,2017-08-28T00:30:00.000Z
2701.0,1424.54,2017-08-28T01:00:00.000Z
1692.0,1426.04,2017-08-28T01:30:00.000Z
1054.0,1467.33,2017-08-28T02:00:00.000Z
1033.0,1416.92,2017-08-28T02:30:00.000Z
1064.0,1398.95,2017-08-28T03:00:00.000Z
1016.0,1483.36,2017-08-28T03:30:00.000Z
1013.0,1308.24,2017-08-28T04:00:00.000Z
1185.0,889.985,2017-08-28T04:30:00.000Z
1061.0,956.401,2017-08-28T05:00:00.000Z
918.0,1028.36,2017-08-28T05:30:00.000Z
843.0,1170.72,2017-08-28T06:00:00.000Z
1032.0,1190.7,2017-08-28T06:30:00.000Z
862.0,1232.05,2017-08-28T07:00:00.000Z
901.0,1180.95,2017-08-28T07:30:00.000Z
959.0,1365.25,2017-08-28T08:00:00.000Z
901.0,1329.1,2017-08-28T08:30:00.000Z
895.0,1426.02,2017-08-28T09:00:00.000Z
900.0,1423.82,2017-08-28T09:30:00.000Z
881.0,1399.9,2017-08-28T10:00:00.000Z
774.0,1428.64,2017-08-28T10:30:00.000Z
913.0,1381.86,2017-08-28T11:00:00.000Z
942.0,1380.31,2017-08-28T11:30:00.000Z
1028.0,1427.63,2017-08-28T12:30:00.000Z
1035.0,1401.02,2017-08-28T13:00:00.000Z
910.0,1339.51,2017-08-28T13:30:00.000Z
895.0,1276.4,2017-08-28T14:00:00.000Z
889.0,1207.28,2017-08-28T14:30:00.000Z
864.0,1264.4,2017-08-28T15:00:00.000Z
1002.0,1111.5,2017-08-28T15:30:00.000Z
1088.0,1128.24,2017-08-28T16:00:00.000Z
483.0,1197.54,2017-08-28T16:30:00.000Z
