wattHours,predictedWattHours,created
0.0,0.389211,2017-11-23T16:30:00.000Z
6.0,2.19336,2017-11-23T17:00:00.000Z
24.0,16.9328,2017-11-23T17:30:00.000Z
50.0,37.0116,2017-11-23T18:00:00.000Z
95.0,77.1573,2017-11-23T18:30:00.000Z
129.0,123.897,2017-11-23T19:00:00.000Z
245.0,172.365,2017-11-23T19:30:00.000Z
364.0,367.184,2017-11-23T20:00:00.000Z
478.0,469.184,2017-11-23T20:30:00.000Z
594.0,541.416,2017-11-23T21:00:00.000Z
596.0,600.122,2017-11-23T21:30:00.000Z
522.0,650.153,2017-11-23T22:00:00.000Z
497.0,691.643,2017-11-23T22:30:00.000Z
681.0,702.28,2017-11-23T23:00:00.000Z
785.0,724.336,2017-11-23T23:30:00.000Z
805.0,728.437,2017-11-24T00:00:00.000Z
834.0,739.926,2017-11-24T00:30:00.000Z
770.0,741.436,2017-11-24T01:00:00.000Z
604.0,733.088,2017-11-24T01:30:00.000Z
534.0,687.106,2017-11-24T02:00:00.000Z
494.0,651.431,2017-11-24T02:30:00.000Z
398.0,604.263,2017-11-24T03:00:00.000Z
331.0,547.174,2017-11-24T03:30:00.000Z
222.0,474.426,2017-11-24T04:00:00.000Z
331.0,383.555,2017-11-24T04:30:00.000Z
316.0,250.295,2017-11-24T05:00:00.000Z
192.0,135.199,2017-11-24T05:30:00.000Z
51.0,41.533,2017-11-24T06:00:00.000Z
18.0,10.6182,2017-11-24T06:30:00.000Z
0.0,0.600342,2017-11-24T07:00:00.000Z
0.0,0.176273,2017-11-24T07:30:00.000Z
0.0,0.00439849,2017-11-24T08:00:00.000Z
0.0,0.0200863,2017-11-24T08:30:00.000Z
0.0,0.023222,2017-11-24T09:00:00.000Z
0.0,0.0289971,2017-11-24T09:30:00.000Z
0.0,0.040293,2017-11-24T10:00:00.000Z
0.0,0.0451455,2017-11-24T10:30:00.000Z
0.0,0.0588573,2017-11-24T11:00:00.000Z
0.0,0.055346,2017-11-24T11:30:00.000Z
0.0,0.0541313,2017-11-24T12:00:00.000Z
0.0,0.0555471,2017-11-24T12:30:00.000Z
0.0,0.061518,2017-11-24T13:00:00.000Z
0.0,0.0647086,2017-11-24T13:30:00.000Z
0.0,0.00913581,2017-11-24T14:00:00.000Z
0.0,0.00799927,2017-11-24T14:30:00.000Z
0.0,0.010325,2017-11-24T15:00:00.000Z
0.0,0.00214624,2017-11-24T15:30:00.000Z
0.0,-0.0329335,2017-11-24T16:00:00.000Z
0.0,0.235254,2017-11-24T16:30:00.000Z
7.0,2.17741,2017-11-24T17:00:00.000Z
38.0,16.8404,2017-11-24T17:30:00.000Z
73.0,37.2244,2017-11-24T18:00:00.000Z
137.0,76.7443,2017-11-24T18:30:00.000Z
114.0,122.595,2017-11-24T19:00:00.000Z
210.0,164.102,2017-11-24T19:30:00.000Z
327.0,346.104,2017-11-24T20:00:00.000Z
471.0,421.091,2017-11-24T20:30:00.000Z
477.0,485.532,2017-11-24T21:00:00.000Z
534.0,544.921,2017-11-24T21:30:00.000Z
399.0,596.562,2017-11-24T22:00:00.000Z
365.0,639.084,2017-11-24T22:30:00.000Z
343.0,553.594,2017-11-24T23:00:00.000Z
450.0,566.066,2017-11-24T23:30:00.000Z
681.0,573.234,2017-11-25T00:00:00.000Z
606.0,573.956,2017-11-25T00:30:00.000Z
540.0,562.112,2017-11-25T01:00:00.000Z
585.0,535.871,2017-11-25T01:30:00.000Z
490.0,406.274,2017-11-25T02:00:00.000Z
420.0,361.765,2017-11-25T02:30:00.000Z
259.0,324.476,2017-11-25T03:00:00.000Z
242.0,289.294,2017-11-25T03:30:00.000Z
207.0,250.654,2017-11-25T04:00:00.000Z
181.0,204.556,2017-11-25T04:30:00.000Z
168.0,120.53,2017-11-25T05:00:00.000Z
101.0,66.3858,2017-11-25T05:30:00.000Z
28.0,31.0,2017-11-25T06:00:00.000Z
10.0,6.44677,2017-11-25T06:30:00.000Z
0.0,0.982606,2017-11-25T07:00:00.000Z
0.0,0.0674445,2017-11-25T07:30:00.000Z
0.0,-0.0164588,2017-11-25T08:00:00.000Z
0.0,0.00363898,2017-11-25T08:30:00.000Z
0.0,-0.0042727,2017-11-25T09:00:00.000Z
0.0,-0.000175461,2017-11-25T09:30:00.000Z
0.0,0.010116,2017-11-25T10:00:00.000Z
0.0,0.0147749,2017-11-25T10:30:00.000Z
0.0,0.0190038,2017-11-25T11:00:00.000Z
0.0,0.0223436,2017-11-25T11:30:00.000Z
0.0,0.0267327,2017-11-25T12:00:00.000Z
0.0,0.0281686,2017-11-25T12:30:00.000Z
0.0,0.028864,2017-11-25T13:00:00.000Z
0.0,0.032165,2017-11-25T13:30:00.000Z
0.0,0.0477058,2017-11-25T14:00:00.000Z
0.0,0.0460425,2017-11-25T14:30:00.000Z
0.0,0.0366503,2017-11-25T15:00:00.000Z
0.0,0.0191291,2017-11-25T15:30:00.000Z
0.0,-0.0260182,2017-11-25T16:00:00.000Z
0.0,0.470419,2017-11-25T16:30:00.000Z
1.0,3.10769,2017-11-25T17:00:00.000Z
25.0,19.1563,2017-11-25T17:30:00.000Z
47.0,39.403,2017-11-25T18:00:00.000Z
73.0,80.7839,2017-11-25T18:30:00.000Z
120.0,131.487,2017-11-25T19:00:00.000Z
237.0,201.034,2017-11-25T19:30:00.000Z
161.0,263.35,2017-11-25T20:00:00.000Z
129.0,321.707,2017-11-25T20:30:00.000Z
276.0,390.538,2017-11-25T21:00:00.000Z
308.0,450.211,2017-11-25T21:30:00.000Z
305.0,499.042,2017-11-25T22:00:00.000Z
560.0,535.515,2017-11-25T22:30:00.000Z
554.0,478.179,2017-11-25T23:00:00.000Z
510.0,485.793,2017-11-25T23:30:00.000Z
701.0,493.026,2017-11-26T00:00:00.000Z
571.0,489.968,2017-11-26T00:30:00.000Z
429.0,476.327,2017-11-26T01:00:00.000Z
331.0,450.883,2017-11-26T01:30:00.000Z
525.0,374.9,2017-11-26T02:00:00.000Z
450.0,341.245,2017-11-26T02:30:00.000Z
308.0,310.984,2017-11-26T03:00:00.000Z
283.0,277.089,2017-11-26T03:30:00.000Z
236.0,239.375,2017-11-26T04:00:00.000Z
323.0,194.502,2017-11-26T04:30:00.000Z
318.0,136.465,2017-11-26T05:00:00.000Z
224.0,69.606,2017-11-26T05:30:00.000Z
96.0,33.0176,2017-11-26T06:00:00.000Z
32.0,7.35322,2017-11-26T06:30:00.000Z
2.0,1.07727,2017-11-26T07:00:00.000Z
0.0,0.101956,2017-11-26T07:30:00.000Z
0.0,-0.0480143,2017-11-26T08:00:00.000Z
0.0,-0.0297931,2017-11-26T08:30:00.000Z
0.0,0.0485952,2017-11-26T09:00:00.000Z
0.0,0.0550819,2017-11-26T09:30:00.000Z
0.0,0.0698034,2017-11-26T10:00:00.000Z
0.0,0.073559,2017-11-26T10:30:00.000Z
0.0,0.0435005,2017-11-26T11:00:00.000Z
0.0,0.0394314,2017-11-26T11:30:00.000Z
0.0,0.0411585,2017-11-26T12:00:00.000Z
0.0,0.0436805,2017-11-26T12:30:00.000Z
0.0,0.0503685,2017-11-26T13:00:00.000Z
0.0,0.0572079,2017-11-26T13:30:00.000Z
0.0,0.048194,2017-11-26T14:00:00.000Z
0.0,0.0462537,2017-11-26T14:30:00.000Z
0.0,0.035265,2017-11-26T15:00:00.000Z
0.0,0.0158803,2017-11-26T15:30:00.000Z
0.0,-0.0324283,2017-11-26T16:00:00.000Z
0.0,0.567376,2017-11-26T16:30:00.000Z
6.0,2.60447,2017-11-26T17:00:00.000Z
32.0,17.8196,2017-11-26T17:30:00.000Z
67.0,38.5807,2017-11-26T18:00:00.000Z
146.0,79.0785,2017-11-26T18:30:00.000Z
257.0,124.896,2017-11-26T19:00:00.000Z
330.0,170.583,2017-11-26T19:30:00.000Z
371.0,239.207,2017-11-26T20:00:00.000Z
365.0,282.76,2017-11-26T20:30:00.000Z
609.0,328.652,2017-11-26T21:00:00.000Z
527.0,385.354,2017-11-26T21:30:00.000Z
404.0,432.068,2017-11-26T22:00:00.000Z
392.0,465.661,2017-11-26T22:30:00.000Z
806.0,683.637,2017-11-26T23:00:00.000Z
719.0,704.291,2017-11-26T23:30:00.000Z
698.0,708.572,2017-11-27T00:00:00.000Z
722.0,716.065,2017-11-27T00:30:00.000Z
772.0,707.823,2017-11-27T01:00:00.000Z
872.0,689.087,2017-11-27T01:30:00.000Z
824.0,690.684,2017-11-27T02:00:00.000Z
778.0,651.335,2017-11-27T02:30:00.000Z
711.0,603.433,2017-11-27T03:00:00.000Z
644.0,548.197,2017-11-27T03:30:00.000Z
545.0,479.622,2017-11-27T04:00:00.000Z
433.0,391.858,2017-11-27T04:30:00.000Z
304.0,262.778,2017-11-27T05:00:00.000Z
178.0,143.291,2017-11-27T05:30:00.000Z
72.0,48.5626,2017-11-27T06:00:00.000Z
17.0,11.9094,2017-11-27T06:30:00.000Z
1.0,0.782743,2017-11-27T07:00:00.000Z
0.0,0.327982,2017-11-27T07:30:00.000Z
0.0,0.0472922,2017-11-27T08:00:00.000Z
0.0,0.0646972,2017-11-27T08:30:00.000Z
0.0,0.087017,2017-11-27T09:00:00.000Z
0.0,0.0919268,2017-11-27T09:30:00.000Z
0.0,0.0997347,2017-11-27T10:00:00.000Z
0.0,0.103993,2017-11-27T10:30:00.000Z
0.0,0.117523,2017-11-27T11:00:00.000Z
0.0,0.125011,2017-11-27T11:30:00.000Z
0.0,0.128472,2017-11-27T12:00:00.000Z
0.0,0.117294,2017-11-27T12:30:00.000Z
0.0,0.0980755,2017-11-27T13:00:00.000Z
0.0,0.0816218,2017-11-27T13:30:00.000Z
0.0,0.066519,2017-11-27T14:00:00.000Z
0.0,0.0628821,2017-11-27T14:30:00.000Z
0.0,0.0472494,2017-11-27T15:00:00.000Z
0.0,0.0191892,2017-11-27T15:30:00.000Z
0.0,-0.0340625,2017-11-27T16:00:00.000Z
0.0,0.789334,2017-11-27T16:30:00.000Z
11.0,3.98348,2017-11-27T17:00:00.000Z
26.0,20.7812,2017-11-27T17:30:00.000Z
52.0,41.4178,2017-11-27T18:00:00.000Z
113.0,83.7055,2017-11-27T18:30:00.000Z
207.0,136.993,2017-11-27T19:00:00.000Z
241.0,219.51,2017-11-27T19:30:00.000Z
284.0,293.321,2017-11-27T20:00:00.000Z
359.0,368.171,2017-11-27T20:30:00.000Z
602.0,438.546,2017-11-27T21:00:00.000Z
666.0,499.377,2017-11-27T21:30:00.000Z
643.0,549.815,2017-11-27T22:00:00.000Z
663.0,589.926,2017-11-27T22:30:00.000Z
782.0,711.597,2017-11-27T23:00:00.000Z
692.0,733.371,2017-11-27T23:30:00.000Z
739.0,737.979,2017-11-28T00:00:00.000Z
887.0,748.728,2017-11-28T00:30:00.000Z
844.0,749.052,2017-11-28T01:00:00.000Z
869.0,739.981,2017-11-28T01:30:00.000Z
612.0,730.124,2017-11-28T02:00:00.000Z
327.0,699.109,2017-11-28T02:30:00.000Z
203.0,657.283,2017-11-28T03:00:00.000Z
121.0,598.497,2017-11-28T03:30:00.000Z
119.0,520.747,2017-11-28T04:00:00.000Z
122.0,425.353,2017-11-28T04:30:00.000Z
91.0,311.191,2017-11-28T05:00:00.000Z
57.0,171.852,2017-11-28T05:30:00.000Z
34.0,65.08,2017-11-28T06:00:00.000Z
15.0,15.6624,2017-11-28T06:30:00.000Z
1.0,1.4154,2017-11-28T07:00:00.000Z
0.0,0.603171,2017-11-28T07:30:00.000Z
0.0,0.0727393,2017-11-28T08:00:00.000Z
0.0,0.0862221,2017-11-28T08:30:00.000Z
0.0,-0.0103196,2017-11-28T09:00:00.000Z
0.0,-0.00352792,2017-11-28T09:30:00.000Z
0.0,0.00704262,2017-11-28T10:00:00.000Z
0.0,0.0126629,2017-11-28T10:30:00.000Z
0.0,0.0180007,2017-11-28T11:00:00.000Z
0.0,0.0216497,2017-11-28T11:30:00.000Z
0.0,0.0267179,2017-11-28T12:00:00.000Z
0.0,0.0280184,2017-11-28T12:30:00.000Z
0.0,0.028344,2017-11-28T13:00:00.000Z
0.0,0.0314448,2017-11-28T13:30:00.000Z
0.0,0.0630869,2017-11-28T14:00:00.000Z
0.0,0.0589829,2017-11-28T14:30:00.000Z
0.0,0.0438638,2017-11-28T15:00:00.000Z
0.0,0.013156,2017-11-28T15:30:00.000Z
0.0,-0.040842,2017-11-28T16:00:00.000Z
0.0,0.853304,2017-11-28T16:30:00.000Z
8.0,6.09713,2017-11-28T17:00:00.000Z
30.0,21.4028,2017-11-28T17:30:00.000Z
50.0,36.5376,2017-11-28T18:00:00.000Z
71.0,62.6199,2017-11-28T18:30:00.000Z
146.0,137.664,2017-11-28T19:00:00.000Z
242.0,256.108,2017-11-28T19:30:00.000Z
204.0,362.651,2017-11-28T20:00:00.000Z
275.0,453.294,2017-11-28T20:30:00.000Z
310.0,522.851,2017-11-28T21:00:00.000Z
290.0,583.34,2017-11-28T21:30:00.000Z
323.0,634.756,2017-11-28T22:00:00.000Z
407.0,676.87,2017-11-28T22:30:00.000Z
650.0,699.933,2017-11-28T23:00:00.000Z
506.0,720.346,2017-11-28T23:30:00.000Z
607.0,724.826,2017-11-29T00:00:00.000Z
689.0,734.06,2017-11-29T00:30:00.000Z
868.0,729.886,2017-11-29T01:00:00.000Z
844.0,710.917,2017-11-29T01:30:00.000Z
818.0,691.527,2017-11-29T02:00:00.000Z
771.0,650.693,2017-11-29T02:30:00.000Z
690.0,532.103,2017-11-29T03:00:00.000Z
630.0,460.697,2017-11-29T03:30:00.000Z
545.0,378.609,2017-11-29T04:00:00.000Z
413.0,292.197,2017-11-29T04:30:00.000Z
248.0,134.373,2017-11-29T05:00:00.000Z
54.0,69.8544,2017-11-29T05:30:00.000Z
18.0,33.181,2017-11-29T06:00:00.000Z
5.0,7.65618,2017-11-29T06:30:00.000Z
0.0,1.27043,2017-11-29T07:00:00.000Z
0.0,0.181463,2017-11-29T07:30:00.000Z
0.0,-0.0144105,2017-11-29T08:00:00.000Z
0.0,-0.000466958,2017-11-29T08:30:00.000Z
0.0,0.0727028,2017-11-29T09:00:00.000Z
0.0,0.0778272,2017-11-29T09:30:00.000Z
0.0,0.0229126,2017-11-29T10:00:00.000Z
0.0,0.0291794,2017-11-29T10:30:00.000Z
0.0,0.0489437,2017-11-29T11:00:00.000Z
0.0,0.0444822,2017-11-29T11:30:00.000Z
0.0,0.0440293,2017-11-29T12:00:00.000Z
0.0,0.047147,2017-11-29T12:30:00.000Z
0.0,0.0548612,2017-11-29T13:00:00.000Z
0.0,0.0611885,2017-11-29T13:30:00.000Z
0.0,0.0659632,2017-11-29T14:00:00.000Z
0.0,0.0566688,2017-11-29T14:30:00.000Z
0.0,0.0384134,2017-11-29T15:00:00.000Z
0.0,0.0109502,2017-11-29T15:30:00.000Z
0.0,-0.0318183,2017-11-29T16:00:00.000Z
0.0,1.05755,2017-11-29T16:30:00.000Z
9.0,5.83283,2017-11-29T17:00:00.000Z
41.0,23.6572,2017-11-29T17:30:00.000Z
59.0,44.4218,2017-11-29T18:00:00.000Z
73.0,87.9738,2017-11-29T18:30:00.000Z
108.0,162.144,2017-11-29T19:00:00.000Z
135.0,279.981,2017-11-29T19:30:00.000Z
369.0,303.748,2017-11-29T20:00:00.000Z
333.0,381.51,2017-11-29T20:30:00.000Z
208.0,451.822,2017-11-29T21:00:00.000Z
291.0,512.572,2017-11-29T21:30:00.000Z
263.0,562.9,2017-11-29T22:00:00.000Z
134.0,603.597,2017-11-29T22:30:00.000Z
81.0,728.053,2017-11-29T23:00:00.000Z
102.0,749.829,2017-11-29T23:30:00.000Z
103.0,754.22,2017-11-30T00:00:00.000Z
