wattHours,predictedWattHours,created
-320.0,196.018,2017-06-15T23:00:00.000Z
80.0,40.0297,2017-06-15T23:30:00.000Z
-296.0,-9.59058,2017-06-16T00:00:00.000Z
-390.0,32.1653,2017-06-16T00:30:00.000Z
-451.0,209.559,2017-06-16T01:00:00.000Z
-425.0,50.9053,2017-06-16T01:30:00.000Z
-212.0,-290.602,2017-06-16T02:00:00.000Z
-197.0,-351.655,2017-06-16T02:30:00.000Z
-203.0,-390.05,2017-06-16T03:00:00.000Z
-455.0,-351.388,2017-06-16T03:30:00.000Z
-378.0,-297.966,2017-06-16T04:00:00.000Z
-344.0,-238.32,2017-06-16T04:30:00.000Z
-328.0,-166.922,2017-06-16T05:00:00.000Z
-265.0,-120.542,2017-06-16T05:30:00.000Z
-197.0,145.755,2017-06-16T06:00:00.000Z
395.0,96.1624,2017-06-16T06:30:00.000Z
644.0,191.308,2017-06-16T07:00:00.000Z
379.0,352.285,2017-06-16T07:30:00.000Z
459.0,439.371,2017-06-16T08:00:00.000Z
531.0,545.775,2017-06-16T08:30:00.000Z
553.0,456.29,2017-06-16T09:00:00.000Z
456.0,594.306,2017-06-16T09:30:00.000Z
439.0,499.657,2017-06-16T10:00:00.000Z
364.0,516.263,2017-06-16T10:30:00.000Z
369.0,515.474,2017-06-16T11:00:00.000Z
377.0,505.931,2017-06-16T11:30:00.000Z
253.0,455.885,2017-06-16T12:30:00.000Z
224.0,416.53,2017-06-16T13:00:00.000Z
213.0,348.539,2017-06-16T13:30:00.000Z
226.0,337.199,2017-06-16T14:00:00.000Z
219.0,315.993,2017-06-16T14:30:00.000Z
207.0,312.855,2017-06-16T15:00:00.000Z
204.0,321.292,2017-06-16T15:30:00.000Z
206.0,314.514,2017-06-16T16:00:00.000Z
208.0,322.811,2017-06-16T16:30:00.000Z
210.0,333.059,2017-06-16T17:00:00.000Z
212.0,345.985,2017-06-16T17:30:00.000Z
209.0,361.948,2017-06-16T18:00:00.000Z
269.0,377.424,2017-06-16T18:30:00.000Z
405.0,400.229,2017-06-16T19:00:00.000Z
355.0,404.653,2017-06-16T19:30:00.000Z
654.0,365.181,2017-06-16T20:00:00.000Z
447.0,314.501,2017-06-16T20:30:00.000Z
276.0,333.708,2017-06-16T21:00:00.000Z
276.0,292.628,2017-06-16T21:30:00.000Z
627.0,259.212,2017-06-16T22:00:00.000Z
251.0,172.379,2017-06-16T22:30:00.000Z
-247.0,72.569,2017-06-16T23:00:00.000Z
-330.0,51.7834,2017-06-16T23:30:00.000Z
-393.0,68.1514,2017-06-17T00:00:00.000Z
-463.0,46.0538,2017-06-17T00:30:00.000Z
27.0,57.8074,2017-06-17T01:00:00.000Z
926.0,114.649,2017-06-17T01:30:00.000Z
335.0,-162.196,2017-06-17T02:00:00.000Z
-366.0,-173.741,2017-06-17T02:30:00.000Z
-104.0,-178.35,2017-06-17T03:00:00.000Z
-116.0,-141.229,2017-06-17T03:30:00.000Z
-176.0,-103.156,2017-06-17T04:00:00.000Z
-355.0,-9.8858,2017-06-17T04:30:00.000Z
-290.0,8.69342,2017-06-17T05:00:00.000Z
-44.0,18.0334,2017-06-17T05:30:00.000Z
335.0,86.0205,2017-06-17T06:00:00.000Z
291.0,243.822,2017-06-17T06:30:00.000Z
159.0,311.542,2017-06-17T07:00:00.000Z
332.0,467.72,2017-06-17T07:30:00.000Z
428.0,580.505,2017-06-17T08:00:00.000Z
477.0,609.712,2017-06-17T08:30:00.000Z
524.0,643.619,2017-06-17T09:00:00.000Z
452.0,607.859,2017-06-17T09:30:00.000Z
452.0,639.89,2017-06-17T10:00:00.000Z
391.0,592.195,2017-06-17T10:30:00.000Z
215.0,563.143,2017-06-17T11:00:00.000Z
214.0,499.039,2017-06-17T11:30:00.000Z
218.0,484.561,2017-06-17T12:30:00.000Z
210.0,448.735,2017-06-17T13:00:00.000Z
210.0,371.815,2017-06-17T13:30:00.000Z
196.0,378.165,2017-06-17T14:00:00.000Z
197.0,361.519,2017-06-17T14:30:00.000Z
200.0,352.661,2017-06-17T15:00:00.000Z
207.0,311.665,2017-06-17T15:30:00.000Z
207.0,319.603,2017-06-17T16:00:00.000Z
209.0,318.122,2017-06-17T16:30:00.000Z
204.0,318.858,2017-06-17T17:00:00.000Z
206.0,324.504,2017-06-17T17:30:00.000Z
199.0,332.584,2017-06-17T18:00:00.000Z
331.0,341.309,2017-06-17T18:30:00.000Z
291.0,347.215,2017-06-17T19:00:00.000Z
410.0,346.87,2017-06-17T19:30:00.000Z
471.0,359.669,2017-06-17T20:00:00.000Z
732.0,289.542,2017-06-17T20:30:00.000Z
495.0,270.074,2017-06-17T21:00:00.000Z
472.0,252.477,2017-06-17T21:30:00.000Z
131.0,205.63,2017-06-17T22:00:00.000Z
99.0,65.0741,2017-06-17T22:30:00.000Z
121.0,27.9626,2017-06-17T23:00:00.000Z
124.0,16.5251,2017-06-17T23:30:00.000Z
-270.0,-22.548,2017-06-18T00:00:00.000Z
67.0,-35.6638,2017-06-18T00:30:00.000Z
718.0,-97.1656,2017-06-18T01:00:00.000Z
428.0,-198.819,2017-06-18T01:30:00.000Z
457.0,-195.645,2017-06-18T02:00:00.000Z
479.0,-202.079,2017-06-18T02:30:00.000Z
275.0,-85.8118,2017-06-18T03:00:00.000Z
319.0,39.5253,2017-06-18T03:30:00.000Z
1101.0,148.091,2017-06-18T04:00:00.000Z
500.0,202.44,2017-06-18T04:30:00.000Z
595.0,262.077,2017-06-18T05:00:00.000Z
848.0,414.157,2017-06-18T05:30:00.000Z
849.0,615.469,2017-06-18T06:00:00.000Z
640.0,636.444,2017-06-18T06:30:00.000Z
545.0,605.187,2017-06-18T07:00:00.000Z
531.0,659.255,2017-06-18T07:30:00.000Z
545.0,646.295,2017-06-18T08:00:00.000Z
574.0,597.12,2017-06-18T08:30:00.000Z
510.0,537.616,2017-06-18T09:00:00.000Z
497.0,492.507,2017-06-18T09:30:00.000Z
461.0,445.514,2017-06-18T10:00:00.000Z
414.0,397.572,2017-06-18T10:30:00.000Z
355.0,308.017,2017-06-18T11:00:00.000Z
-405.0,-162.08,2017-06-18T11:30:00.000Z
-283.0,-149.601,2017-06-18T12:30:00.000Z
-522.0,-114.609,2017-06-18T13:00:00.000Z
-385.0,-70.9359,2017-06-18T13:30:00.000Z
-289.0,-194.822,2017-06-18T14:00:00.000Z
-291.0,-176.635,2017-06-18T14:30:00.000Z
-139.0,-67.4506,2017-06-18T15:00:00.000Z
-88.0,27.099,2017-06-18T15:30:00.000Z
267.0,222.905,2017-06-18T16:00:00.000Z
468.0,228.91,2017-06-18T16:30:00.000Z
328.0,559.92,2017-06-18T17:00:00.000Z
411.0,631.935,2017-06-18T17:30:00.000Z
470.0,700.354,2017-06-18T18:00:00.000Z
489.0,778.88,2017-06-18T18:30:00.000Z
468.0,714.312,2017-06-18T19:00:00.000Z
435.0,653.215,2017-06-18T19:30:00.000Z
425.0,607.592,2017-06-18T20:00:00.000Z
428.0,539.871,2017-06-18T20:30:00.000Z
405.0,473.869,2017-06-18T21:00:00.000Z
396.0,433.198,2017-06-18T21:30:00.000Z
357.0,354.851,2017-06-18T22:00:00.000Z
