wattHours,predictedWattHours,created
42.0,370.279,2017-06-13T15:00:00.000Z
238.0,320.087,2017-06-13T16:00:00.000Z
330.0,326.701,2017-06-13T17:00:00.000Z
430.0,910.664,2017-06-13T18:00:00.000Z
3606.0,2767.53,2017-06-13T19:00:00.000Z
1700.0,3203.68,2017-06-13T20:00:00.000Z
1024.0,2344.57,2017-06-13T21:00:00.000Z
772.0,1776.81,2017-06-13T22:00:00.000Z
600.0,1720.41,2017-06-13T23:00:00.000Z
314.0,2130.5,2017-06-14T00:00:00.000Z
189.0,1393.6,2017-06-14T01:00:00.000Z
211.0,375.633,2017-06-14T02:00:00.000Z
343.0,242.072,2017-06-14T03:00:00.000Z
236.0,183.167,2017-06-14T04:00:00.000Z
211.0,197.385,2017-06-14T05:00:00.000Z
192.0,353.042,2017-06-14T06:00:00.000Z
318.0,2921.05,2017-06-14T07:00:00.000Z
663.0,2485.07,2017-06-14T08:00:00.000Z
225.0,789.032,2017-06-14T09:00:00.000Z
159.0,595.293,2017-06-14T10:00:00.000Z
313.0,671.704,2017-06-14T11:00:00.000Z
410.0,468.437,2017-06-14T13:00:00.000Z
519.0,489.16,2017-06-14T14:00:00.000Z
203.0,129.224,2017-06-14T15:00:00.000Z
344.0,1564.06,2017-06-14T16:00:00.000Z
1004.0,269.366,2017-06-14T17:00:00.000Z
294.0,456.939,2017-06-14T18:00:00.000Z
3086.0,3664.65,2017-06-14T19:00:00.000Z
1602.0,2818.92,2017-06-14T20:00:00.000Z
2112.0,2096.6,2017-06-14T21:00:00.000Z
724.0,1844.68,2017-06-14T22:00:00.000Z
492.0,1884.45,2017-06-14T23:00:00.000Z
288.0,1115.64,2017-06-15T00:00:00.000Z
243.0,607.684,2017-06-15T01:00:00.000Z
237.0,425.474,2017-06-15T02:00:00.000Z
256.0,309.722,2017-06-15T03:00:00.000Z
226.0,265.653,2017-06-15T04:00:00.000Z
271.0,311.649,2017-06-15T05:00:00.000Z
3450.0,2933.89,2017-06-15T06:00:00.000Z
1911.0,2551.14,2017-06-15T07:00:00.000Z
422.0,1055.04,2017-06-15T08:00:00.000Z
294.0,790.704,2017-06-15T09:00:00.000Z
143.0,527.237,2017-06-15T10:00:00.000Z
9.0,432.119,2017-06-15T11:00:00.000Z
100.0,501.995,2017-06-15T13:00:00.000Z
65.0,366.32,2017-06-15T14:00:00.000Z
14.0,304.005,2017-06-15T15:00:00.000Z
0.0,401.297,2017-06-15T16:00:00.000Z
81.0,527.55,2017-06-15T17:00:00.000Z
3261.0,3370.83,2017-06-15T18:00:00.000Z
2563.0,2569.28,2017-06-15T19:00:00.000Z
264.0,2247.04,2017-06-15T20:00:00.000Z
251.0,1943.04,2017-06-15T21:00:00.000Z
243.0,2137.2,2017-06-15T22:00:00.000Z
1499.0,1782.95,2017-06-15T23:00:00.000Z
528.0,1675.61,2017-06-16T00:00:00.000Z
251.0,707.607,2017-06-16T01:00:00.000Z
262.0,482.79,2017-06-16T02:00:00.000Z
237.0,343.204,2017-06-16T03:00:00.000Z
257.0,261.552,2017-06-16T04:00:00.000Z
246.0,359.826,2017-06-16T05:00:00.000Z
